name,base_ingredient_1_name,base_ingredient_1_qty,base_ingredient_2_name,base_ingredient_2_qty,base_ingredient_3_name,base_ingredient_3_qty,base_ingredient_4_name,base_ingredient_4_qty,base_ingredient_5_name,base_ingredient_5_qty,base_ingredient_6_name,base_ingredient_6_qty,base_ingredient_7_name,base_ingredient_7_qty,base_ingredient_8_name,base_ingredient_8_qty,base_ingredient_9_name,base_ingredient_9_qty,base_ingredient_10_name,base_ingredient_10_qty,base_ingredient_11_name,base_ingredient_11_qty,base_ingredient_12_name,base_ingredient_12_qty,base_ingredient_13_name,base_ingredient_13_qty,base_ingredient_14_name,base_ingredient_14_qty,base_ingredient_15_name,base_ingredient_15_qty,base_ingredient_16_name,base_ingredient_16_qty,base_ingredient_17_name,base_ingredient_17_qty,base_ingredient_18_name,base_ingredient_18_qty,base_ingredient_19_name,base_ingredient_19_qty,base_ingredient_20_name,base_ingredient_20_qty,base_ingredient_21_name,base_ingredient_21_qty,base_ingredient_22_name,base_ingredient_22_qty,base_ingredient_23_name,base_ingredient_23_qty,base_ingredient_24_name,base_ingredient_24_qty,base_ingredient_25_name,base_ingredient_25_qty,base_ingredient_26_name,base_ingredient_26_qty,base_ingredient_27_name,base_ingredient_27_qty
Heartgem,Obelisk Dust,35.0,Sea-Forged Bezel,1.0,Pyrgo Beacon,1.0,Ancient Design,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corned Beef and Cabbage,Water,1.0,Cabbage,1.0,Onion,1.0,Peppercorn,1.0,Red Meat,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maritime Posh Curtains,Flux,15.0,Wood,60.0,Starmetal Ore,30.0,Iron Ore,120.0,Green Pigment,3.0,Fibers,480.0,Cloth Weave,45.0,Silk Threads,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Destroyer Legguards of the Occultist,Marauder Occultist Seal,1.0,Azoth,50.0,Marauder Destroyer Legguards of the Barbarian,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tier 2 Cloth,Tier 2 Cloth,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imbued Pristine Opal Earring of the Ranger,Rough Leather Beaded Straps,10.0,Soul Mote,440.0,Solvent,54.0,Flawed Opal,60.0,Precious Metals,1.0,Trinket Hooks,1.0,Trinket Gem Settings,1.0,Timeless Earring Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempered Pristine Emerald Amulet of the Sentry,Timeless Amulet Shard,1.0,Iron Guardsman's Insignia,10.0,Trinket Chains,1.0,Earth Mote,440.0,Solvent,54.0,Flawed Emerald,60.0,Precious Metals,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arboreal Pristine Amber Ring of the Sage,Timeless Ring Shard,1.0,Precious Metals,1.0,Trinket Bands,1.0,Solvent,54.0,Earth Mote,440.0,Flawed Amber,60.0,Softwood Prayer Beads,10.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massive Turkey Leg,Massive Turkey Leg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Beast Coating,Oil,1.0,Air Reagents,1.0,Tier 2 Offensive Reagents,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amrine Scout Hat,Metals,1.0,Leathers,6.0,Tier 3 Cloth,11.0,Coagulated Blood,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double-Braced Bellows,Double-Braced Bellows,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Adept Headwear of the Occultist,Syndicate Occultist Seal,1.0,Azoth,50.0,Syndicate Adept Headwear of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empowered Flawed Sapphire Ring,Precious Metals,1.0,Trinket Bands,1.0,Trinket Gem Settings,1.0,Death Mote,2.0,Flawed Sapphire,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Kite Shield of the Ranger,Refined Wood,2.0,Tier 5 Metals,11.0,Rough Leather Beaded Straps,10.0,Timeless Kite Shield Shard,1.0,Leathers,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Commander Coat of the Barbarian,Marauder Barbarian Seal,1.0,Azoth,50.0,Marauder Commander Coat of the Brigand,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Alchemist Gauntlets of the Occultist,Syndicate Alchemist Gauntlets of the Barbarian,1.0,Syndicate Occultist Seal,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Fur Gloves of the Scholar,Timeless Leather Gloves Shard,1.0,Metals,1.0,Cloth,2.0,Tier 5 Leather,6.0,Linen Arcane Embroidery,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cerulean Valance,Fibers,60.0,Blue Pigment,3.0,Iron Ore,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrupted Treatise,Corrupted Treatise,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavored Pork Provisions,Cooking Recipe,1.0,Ginger,8.0,Sugar,8.0,Pork,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattern: Graverobber's Great Axe,Pattern: Graverobber's Great Axe,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empowered Brilliant Sapphire Ring,Precious Metals,1.0,Trinket Bands,1.0,Solvent,12.0,Death Mote,80.0,Flawed Sapphire,12.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Legatus Gauntlets of the Cleric,Marauder Legatus Gauntlets of the Sentry,1.0,Marauder Cleric Seal,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venison Tenderloin with Herb Butter,Garlic,1.0,Venison Tenderloin,1.0,Rosemary,1.0,Salt,1.0,Milk,2.0,Peppercorn,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abyssal Flawed Amethyst Earring,Precious Metals,1.0,Trinket Hooks,1.0,Flawed Amethyst,1.0,Soul Mote,2.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honey Brew,Nutmeg,1.0,Honey,1.0,Water,1.0,Ginger,1.0,Barley,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abyssal Pristine Amethyst Earring,Precious Metals,1.0,Trinket Hooks,1.0,Soul Mote,440.0,Solvent,54.0,Flawed Amethyst,60.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protective Wyrd Pants,Ceremonial Worked Wool,12.0,Infused Lining,13.0,Protective Wyrd Work Order,1.0,Stitched Wards,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beasthunter Footwraps of the Soldier,Iron Battle Medal,10.0,Metals,1.0,Cloth,2.0,Tier 5 Leather,6.0,Timeless Boots Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden Keeper Fire Staff,Putrid Bark,1.0,Leathers,6.0,Tier 5 Timber,12.0,Sticky Vines,10.0,Fire Arcana,1.0,Metals,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dryad's Spear,Pattern: Dryad's Spear,1.0,Orichalcum Ore,8100.0,Flux,525.0,Wood,2160.0,Starmetal Ore,900.0,Iron Ore,3600.0,Refining Materials Tier 5,1200.0,Masterwork Material Converter,60.0,Azoth,225.0,Iron Hide,3240.0,Refining Materials Tier 3,4200.0,Common Material Converter,210.0,Rawhide,1920.0,Thick Hide,360.0,Ironwood,21060.0,Sandpaper,1365.0,Wyrdwood,2340.0,Aged Wood,3120.0,Green Wood,6240.0,,,,,,,,,,,,,,,,
Syndicate Cabalist Hat of the Barbarian,Syndicate Cabalist Hat of the Brigand,1.0,Azoth,50.0,Syndicate Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Light,Rawhide,80.0,Refining Materials Tier 3,100.0,Common Material Converter,5.0,Flux,24.0,Wood,80.0,Iron Ore,240.0,Aged Wood,60.0,Sandpaper,15.0,Green Wood,120.0,Silver Ore,32.0,Gold Ore,20.0,Voidmetal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope Manifest,Hope Manifest Work Order,1.0,Soothsayer's Salve,15.0,Hope Catalyst,1.0,Mercy's Breath,16.0,Mender's Cloth,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soaked Fire Staff,Fire Mote,1080.0,Orichalcum Ore,19440.0,Flux,1260.0,Wood,5184.0,Starmetal Ore,2160.0,Iron Ore,8640.0,Refining Materials Tier 5,1020.0,Masterwork Material Converter,51.0,Ironwood,8100.0,Sandpaper,525.0,Wyrdwood,900.0,Aged Wood,1200.0,Green Wood,2400.0,Pattern: Soaked Fire Staff,1.0,Azoth,225.0,,,,,,,,,,,,,,,,,,,,,,,,
Beasthunter Footwraps of the Ranger,Rough Leather Beaded Straps,10.0,Metals,1.0,Cloth,2.0,Tier 5 Leather,6.0,Timeless Boots Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covenant Brigand Seal,Covenant Brigand Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyrdwood Spear,Leathers,2.0,Tier 4 Timber,12.0,Metals,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceremonial Worked Wool,Ceremonial Worked Wool,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Gladiator Footwear of the Barbarian,Marauder Barbarian Seal,1.0,Azoth,50.0,Marauder Gladiator Footwear of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Fur Pants of the Ranger,Rough Leather Beaded Straps,10.0,Metals,1.0,Timeless Leggings Shard,1.0,Tier 5 Leather,12.0,Cloth,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Regent Tunic,Leathers,12.0,Pattern: Floral Regent Tunic,1.0,Metals,1.0,Tier 5 Cloth,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stuffed Calamari,Yeast,1.0,Milk,2.0,Garlic,1.0,Rice,1.0,Squid Meat,1.0,Tomato,1.0,Mushroom,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet with Mint and Cracked Barley,Water,1.0,Prime Red Meat,1.0,Salt,1.0,Peppercorn,1.0,Mint,1.0,Barley,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Ravager Coat of the Barbarian,Marauder Barbarian Seal,1.0,Azoth,50.0,Marauder Ravager Coat of the Brigand,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadewalker Leggings of the Scholar,Timeless Pants Shard,1.0,Leathers,4.0,Metals,2.0,Tier 5 Cloth,12.0,Linen Arcane Embroidery,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattern: Floral Regent Crown,Pattern: Floral Regent Crown,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graceful Rosewood Table,Flux,45.0,Wood,180.0,Starmetal Ore,90.0,Iron Ore,360.0,Refining Materials Tier 4,400.0,Advanced Material Converter,20.0,Oil,8.0,Wyrdwood,180.0,Sandpaper,90.0,Aged Wood,240.0,Green Wood,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Scrivener Breastplate of the Cleric,Azoth,50.0,Syndicate Scrivener Breastplate of the Barbarian,1.0,Syndicate Cleric Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Scrivener Leggings of the Occultist,Syndicate Occultist Seal,1.0,Azoth,50.0,Syndicate Scrivener Leggings of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turquoise Pigment,Turquoise Pigment,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Plate Gauntlets of the Ranger,Tier 5 Metals,4.0,Rough Leather Beaded Straps,10.0,Timeless Gauntlets Shard,1.0,Leathers,4.0,Cloth,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grindstone,Grindstone,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Reagents,Air Reagents,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard Gemstones,Standard Gemstones,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brilliant Carnelian Amulet,Trinket Chains,1.0,Precious Metals,1.0,Fire Mote,80.0,Flawed Carnelian,12.0,Solvent,12.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple Guard's Legguards,Pattern: Temple Guard's Legguards,1.0,Orichalcum Ore,16200.0,Flux,1050.0,Wood,4320.0,Starmetal Ore,1800.0,Iron Ore,7200.0,Refining Materials Tier 5,1080.0,Masterwork Material Converter,54.0,Iron Hide,9720.0,Refining Materials Tier 3,12600.0,Common Material Converter,630.0,Rawhide,5760.0,Thick Hide,1080.0,Wirefiber,3240.0,Cloth Weave,210.0,Fibers,1920.0,Silk Threads,360.0,Azoth,225.0,,,,,,,,,,,,,,,,,,
Standard Compass,Work Order: Steel Compass,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shipyard Sentinel Bow,Cloth,2.0,Jade Collar,10.0,Tier 4 Timber,14.0,Leathers,3.0,Jade Talisman,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Fur Hat of the Sage,Metals,1.0,Softwood Prayer Beads,10.0,Tier 5 Leather,12.0,Cloth,4.0,Timeless Leather Hat Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flawed Jasper,Flawed Jasper,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empowered Counterbalance,Empowered Counterbalance,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Gladiator Jacket of the Barbarian,Marauder Barbarian Seal,1.0,Azoth,50.0,Marauder Gladiator Jacket of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Death Arcana,Death Arcana,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premium Dispelling Kit,Intricate Dispelling Kit,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Chronicler Leggings of the Priest,Syndicate Chronicler Leggings of the Priest,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Party Spread,Small Party Spread,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Ravager Pants of the Occultist,Marauder Ravager Pants of the Brigand,1.0,Marauder Occultist Seal,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Soldier Jacket of the Barbarian,Marauder Barbarian Seal,1.0,Marauder Soldier Jacket of the Priest,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primeval Pristine Diamond Ring,Precious Metals,1.0,Flawed Diamond,60.0,Solvent,54.0,Life Mote,440.0,Trinket Bands,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrot,Carrot,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerful Oakflesh Balm,Water Mote,60.0,Oil,1.0,Earth Mote,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covenant Lumen Handcovers of the Barbarian,Covenant Lumen Handcovers of the Priest,1.0,Azoth,50.0,Covenant Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petrified Fire,Petrified Fire,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ironwood Planks,Ironwood,8.0,Sandpaper,7.0,Wyrdwood,12.0,Aged Wood,16.0,Green Wood,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gashing Steel Armaments,Rawhide,256.0,Refining Materials Tier 3,320.0,Common Material Converter,16.0,Aged Wood,48.0,Sandpaper,12.0,Green Wood,96.0,Flux,12.0,Wood,48.0,Iron Ore,144.0,Weaponsmithing Work Order,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Tower Shield of the Sentry,Refined Wood,2.0,Iron Guardsman's Insignia,10.0,Timeless Tower Shield Shard,1.0,Tier 5 Metals,13.0,Leathers,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadewalker Robe of the Ranger,Rough Leather Beaded Straps,10.0,Metals,1.0,Timeless Robes Shard,1.0,Tier 5 Cloth,26.0,Leathers,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pastry Crust,Water,1.0,Salt,1.0,Cooked Grain,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oak Regent Boots,Pattern: Oak Regent Boots,1.0,Cloth,1.0,Leathers,3.0,Tier 5 Metals,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marauder Gladiator Shoes of the Cleric,Marauder Gladiator Shoes of the Brigand,1.0,Marauder Cleric Seal,1.0,Azoth,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distorted Amber Dye,Water,3.0,Black Pigment,1.0,Yellow Pigment,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timeless Musket Shard,Timeless Musket Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyssop,Hyssop,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timeless Leather Hat Shard,Timeless Leather Hat Shard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Alchemist Shoes of the Barbarian,Syndicate Alchemist Shoes of the Brigand,1.0,Azoth,50.0,Syndicate Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Round Shield of the Scholar,Refined Wood,2.0,Timeless Round Shield Shard,1.0,Tier 5 Metals,10.0,Leathers,1.0,Linen Arcane Embroidery,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flawed Pearl,Flawed Pearl,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceproof Flawed Aquamarine Ring,Water Mote,2.0,Flawed Aquamarine,1.0,Precious Metals,1.0,Trinket Bands,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crystalline Crusher,Aged Wood,20.0,Sandpaper,5.0,Green Wood,40.0,Flux,24.0,Wood,80.0,Iron Ore,240.0,Rawhide,240.0,Refining Materials Tier 3,300.0,Common Material Converter,15.0,Silver Ore,32.0,Gold Ore,20.0,Voidmetal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Rune of Holding,Grand Rune of Holding,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guardian Flanker Gloves,Spectral Dust,10.0,Tier 5 Cloth,4.0,Metals,1.0,Leathers,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lieutenant's Gauntlets,Pattern: Lieutenant's Gauntlets,1.0,Orichalcum Ore,6480.0,Flux,420.0,Wood,1728.0,Starmetal Ore,720.0,Iron Ore,2880.0,Refining Materials Tier 5,540.0,Masterwork Material Converter,27.0,Azoth,225.0,Wirefiber,1620.0,Cloth Weave,105.0,Fibers,960.0,Silk Threads,180.0,Iron Hide,6480.0,Refining Materials Tier 3,8400.0,Common Material Converter,420.0,Rawhide,3840.0,Thick Hide,720.0,,,,,,,,,,,,,,,,,,
Fluffy Stuffing,Fluffy Stuffing,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dryad Patroller Leggings,Leathers,6.0,Sticky Vines,10.0,Metals,2.0,Tier 5 Cloth,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satisfying Meal,Raw Foods,1.0,Tier 4 Raw Foods,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burnished Pristine Moonstone Amulet,Trinket Chains,1.0,Solvent,54.0,Flawed Moonstone,60.0,Death Mote,440.0,Precious Metals,1.0,Trinket Gem Settings,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black-lacquered Galley Shelf,Flux,70.0,Wood,280.0,Starmetal Ore,120.0,Iron Ore,480.0,Orichalcum Ore,80.0,Ironwood,120.0,Sandpaper,105.0,Wyrdwood,180.0,Aged Wood,240.0,Green Wood,480.0,Refining Materials Tier 5,200.0,Masterwork Material Converter,10.0,Oil,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Plate Greaves,Tier 3 Metals,10.0,Leathers,6.0,Cloth,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pattern: Obelisk Priest's Gloves,Pattern: Obelisk Priest's Gloves,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round Bird Cage,Ironwood,160.0,Sandpaper,140.0,Wyrdwood,240.0,Aged Wood,320.0,Green Wood,640.0,Flux,35.0,Wood,140.0,Starmetal Ore,60.0,Iron Ore,240.0,Orichalcum Ore,40.0,Refining Materials Tier 5,200.0,Masterwork Material Converter,10.0,Oil,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star-Touched Water,Star-Touched Water,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orichalcum Precision Tools,Orichalcum Precision Tools,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt-stripped Dining Table,Flux,45.0,Wood,180.0,Starmetal Ore,90.0,Iron Ore,360.0,Refining Materials Tier 4,400.0,Advanced Material Converter,20.0,Oil,8.0,Wyrdwood,180.0,Sandpaper,90.0,Aged Wood,240.0,Green Wood,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egg,Egg,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dark Tan Dye,Brown Pigment,2.0,Orange Pigment,1.0,Water,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whisper from the Frozen Vale,Water Mote,100.0,Flux,9.0,Wood,20.0,Iron Ore,60.0,Whisperwood,4.0,Rawhide,240.0,Refining Materials Tier 3,300.0,Common Material Converter,15.0,Silver Ore,32.0,Gold Ore,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dryad Guard Helm,Tier 5 Metals,8.0,Leathers,6.0,Sticky Vines,10.0,Cloth,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt-stripped Tall Bookcase,Flux,45.0,Wood,180.0,Starmetal Ore,90.0,Iron Ore,360.0,Refining Materials Tier 4,400.0,Advanced Material Converter,20.0,Oil,8.0,Wyrdwood,180.0,Sandpaper,90.0,Aged Wood,240.0,Green Wood,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Plague Doctor Gloves of the Barbarian,Syndicate Plague Doctor Gloves of the Sentry,1.0,Azoth,50.0,Syndicate Barbarian Seal,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Silk Robe Pants of the Ranger,Rough Leather Beaded Straps,10.0,Timeless Pants Shard,1.0,Metals,1.0,Leathers,4.0,Tier 5 Cloth,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Covenant Adjudicator Gloves of the Occultist,Covenant Occultist Seal,1.0,Azoth,50.0,Covenant Adjudicator Gloves of the Brigand,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Game Meat Skewers,Nut,1.0,Fish Oil,2.0,Oregano,1.0,Peppercorn,1.0,Game Meat,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smolderhide,Iron Hide,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndicate Adept Gloves of the Brigand,Syndicate Adept Gloves of the Brigand,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
